nr conseq;nr org;bloque;periodo;camara;charact;char2;evento;fotos;lat;long;dia;mes;ano;hora.ini;hora.fin;duracion;action;species;activity;number of animals;confidence;dieta;tamano
895;7066;B06;P3;IS10;BF;BF3;IS10_E62;3;5,4922;-61,1546;21;3;2016;09:26:57;09:26:57;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
896;7067;B06;P3;IS10;BF;BF3;IS10_E63;6;5,4922;-61,1546;21;3;2016;10:08:23;10:08:27;00:00:04;MP;D.leporina;passing;1;5;herb;mediano
897;7068;B06;P3;IS10;BF;BF3;IS10_E64;3;5,4922;-61,1546;21;3;2016;12:40:41;12:40:41;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
898;7071;B06;P3;IS10;BF;BF3;IS10_E67;3;5,4922;-61,1546;23;3;2016;15:23:56;15:23:56;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
899;7072;B06;P3;IS10;BF;BF3;IS10_E68;6;5,4922;-61,1546;24;3;2016;08:06:18;08:06:22;00:00:04;MP;D.leporina;passing;1;5;herb;mediano
900;7073;B06;P3;IS10;BF;BF3;IS10_E69;3;5,4922;-61,1546;24;3;2016;15:16:07;15:16:07;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
901;7074;B06;P3;IS10;BF;BF3;IS10_E70;3;5,4922;-61,1546;24;3;2016;15:20:20;15:20:20;00:00:00;MP;D.leporina;sitting;1;5;herb;mediano
902;7075;B06;P3;IS10;BF;BF3;IS10_E71;3;5,4922;-61,1546;24;3;2016;15:30:06;15:30:06;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
903;7076;B06;P3;IS10;BF;BF3;IS10_E72;6;5,4922;-61,1546;28;3;2016;08:52:02;08:52:10;00:00:08;MP;D.leporina;passing;1;5;herb;mediano
904;6432;B05;P3;LEE01;sF;sF2;LEE01_E40;18;5,5009;-61,0827;29;3;2016;05:43:47;05:44:15;00:00:28;MP;D.leporina;eating;1;5;herb;mediano
905;6433;B05;P3;LEE01;sF;sF2;LEE01_E41;6;5,5009;-61,0827;29;3;2016;05:49:55;05:50:01;00:00:06;MP;D.leporina;passing;1;5;herb;mediano
776;4844;B03;P3;IS19;B0;B0;IS19_E3;6;5,5745;-61,0497;27;2;2016;15:08:06;15:08:16;00:00:10;MP;D.leporina;passing;1;5;herb;mediano
777;4882;B03;P3;IS20;B0;B0;IS20_E23;6;5,55;-61,042;27;2;2016;11:31:41;11:31:48;00:00:07;MP;D.leporina;passing;1;5;herb;mediano
778;4883;B03;P3;IS20;B0;B0;IS20_E24;3;5,55;-61,042;27;2;2016;15:02:59;15:03:01;00:00:02;MP;D.leporina;passing;1;5;herb;mediano
909;4758;B02;P3;LEE02;s0;s01;LEE02_E88;6;5,5653;-61,1035;8;3;2016;08:58:51;08:58:57;00:00:06;MP;L.pardalis;passing;1;4;carniv;grande
779;4884;B03;P3;IS20;B0;B0;IS20_E25;15;5,55;-61,042;27;2;2016;16:25:22;16:25:50;00:00:28;MP;D.leporina;passing;1;5;herb;mediano
780;4886;B03;P3;IS20;B0;B0;IS20_E27;3;5,55;-61,042;28;2;2016;10:46:11;10:46:13;00:00:02;MP;D.leporina;passing;1;5;herb;mediano
781;4887;B03;P3;IS20;B0;B0;IS20_E28;3;5,55;-61,042;29;2;2016;10:28:18;10:28:19;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
782;4888;B03;P3;IS20;B0;B0;IS20_E29;3;5,55;-61,042;29;2;2016;11:38:44;11:38:45;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
806;4922;B03;P3;LEE04;B0;B0;LEE04_E11;6;5,573;-61,043;25;2;2016;08:50:14;08:50:20;00:00:06;MP;M.americana;passing;1;3;herb;grande
915;5894;B05;P3;IS07;bf;bf1;IS07_E4;33;5,4952;-61,074;4;3;2016;12:32:14;12:33:49;00:01:35;MP;M.gouazoubira;passing;1;5;herb;grande
916;5899;B05;P3;IS07;bf;bf1;IS07_E9;12;5,4952;-61,074;29;3;2016;11:09:56;11:10:13;00:00:17;MP;M.gouazoubira;passing;1;5;herb;grande
917;7070;B06;P3;IS10;BF;BF3;IS10_E66;6;5,4922;-61,1546;23;3;2016;07:23:34;07:23:39;00:00:05;MP;M.gouazoubira;passing;1;5;herb;grande
918;7077;B06;P3;IS10;BF;BF3;IS10_E73;21;5,4922;-61,1546;29;3;2016;09:19:29;09:19:57;00:00:28;MP;M.gouazoubira;passing;1;4;herb;grande
808;4874;B03;P3;IS20;B0;B0;IS20_E15;12;5,55;-61,042;22;2;2016;11:08:26;11:08:43;00:00:17;MP;M.gouazoubira;passing;1;4;herb;grande
813;4923;B03;P3;LEE04;B0;B0;LEE04_E12;3;5,573;-61,043;26;2;2016;15:40:49;15:40:49;00:00:00;MP;M.tridactyla;passing;1;5;insect;grande
816;4843;B03;P3;IS19;B0;B0;IS19_E2;3;5,5745;-61,0497;27;2;2016;13:48:41;13:48:42;00:00:01;MP;O.virginianus;passing;1;3;herb;grande
759;5377;B04;P3;IS21;sF;sF2;IS21_E483;6;5,5868;-61,1853;27;2;2016;22:15:21;22:15:32;00:00:11;MP;C.thous;passing;2;5;omniv;mediano
819;4824;B03;P3;IS05;B0;B0;IS05_E5;6;5,5519;-61,0519;11;2;2016;01:25:33;01:25:39;00:00:06;MP;P.maximus;passing;1;5;insect;grande
820;4918;B03;P3;LEE04;B0;B0;LEE04_E7;12;5,573;-61,043;21;2;2016;00:15:18;00:15:31;00:00:13;MP;P.maximus;passing;1;5;insect;grande
821;4919;B03;P3;LEE04;B0;B0;LEE04_E8;3;5,573;-61,043;21;2;2016;00:17:52;00:17:53;00:00:01;MP;P.maximus;passing;1;5;insect;grande
822;4920;B03;P3;LEE04;B0;B0;LEE04_E9;3;5,573;-61,043;21;2;2016;00:19:27;00:19:28;00:00:01;MP;P.maximus;passing;1;5;insect;grande
823;4842;B03;P3;IS19;B0;B0;IS19_E1;3;5,5745;-61,0497;25;2;2016;00:14:30;00:14:31;00:00:01;MP;P.maximus;passing;1;5;insect;grande
824;4915;B03;P3;LEE04;B0;B0;LEE04_E4;9;5,573;-61,043;9;2;2016;23:37:11;23:37:33;00:00:22;MP;P.onca;passing;1;5;carniv;grande
826;4867;B03;P3;IS20;B0;B0;IS20_E8;3;5,55;-61,042;15;2;2016;09:45:42;09:45:43;00:00:01;MP;P.tajacu;passing;1;3;omniv;grande
828;4823;B03;P3;IS05;B0;B0;IS05_E4;6;5,5519;-61,0519;11;2;2016;20:37:29;20:37:35;00:00:06;MP;T.terrestris;passing;1;5;herb;grande
951;12;B05;P3;RAS;b0;b01;HUE;0;5,4895;-61,0948;3;4;2016;00:00:00;00:00:00;0;MP;C.paca;HUE;1;4;herb;mediano
952;38;B06;P3;RAS;Sf;Sf1;HUE;0;5,5296;-61,1726;1;4;2016;00:00:00;00:00:00;0;MP;C.paca;HUE;1;4;herb;mediano
953;49;B01;P3;RAS;SF;SF;HUE;0;5,5003;-61,2407;8;4;2016;00:00:00;00:00:00;0;MP;C.thous;HUE;1;4;omniv;mediano
954;53;B01;P3;RAS;SF;SF;HUE;0;5,4994;-61,2361;8;4;2016;00:00:00;00:00:00;0;MP;C.thous;HUE;1;4;omniv;mediano
955;48;B05;P3;RAS;sf;sf3;HUE;0;5,505;-61,1022;3;4;2016;00:00:00;00:00:00;0;MP;C.thous;HUE;1;4;omniv;mediano
956;51;B05;P3;RAS;Sf;Sf1;HUE;0;5,5133;-61,1086;3;4;2016;00:00:00;00:00:00;0;MP;C.thous;HUE;1;4;omniv;mediano
761;4952;B04;P3;IS01;b0;b01;IS01_E3;1;5,5622;-61,1852;14;2;2016;02:46:03;02:46:03;00:00:00;MP;D.kappleri;passing;1;4;insect;mediano
783;5850;B04;P3;IS23;B0;B0;IS23_E2;3;5,562;-61,198;1;2;2016;17:46:42;17:47:24;00:00:42;MP;D.leporina;passing;1;5;herb;mediano
834;4826;B03;P3;IS05;B0;B0;IS05_E7;6;5,5519;-61,0519;3;3;2016;22:13:08;22:13:25;00:00:17;MP;C.paca;passing;1;3;herb;mediano
835;4933;B03;P3;LEE04;B0;B0;LEE04_E22;6;5,573;-61,043;12;3;2016;21:25:25;21:25:31;00:00:06;MP;C.paca;passing;1;2;herb;mediano
961;8;B05;P3;RAS;bf;bf1;HUE;0;5,468;-61,0837;3;4;2016;00:00:00;00:00:00;0;MP;T.terrestris;HUE;1;4;herb;grande
868;4925;B03;P3;LEE04;B0;B0;LEE04_E14;9;5,573;-61,043;1;3;2016;11:12:31;11:12:53;00:00:22;MP;D.leporina;passing;1;5;herb;mediano
963;5901;B05;P3;IS07;bf;bf1;IS07_E11;6;5,4952;-61,074;1;4;2016;21:19:07;21:19:13;00:00:06;MP;P.onca;passing;1;5;carniv;grande
784;5851;B04;P3;IS23;B0;B0;IS23_E3;4;5,562;-61,198;5;2;2016;10:50:08;10:51:14;00:01:06;MP;D.leporina;passing;1;5;herb;mediano
1193;1896;B02;P1;IS02;Sf;Sf1;IS02_E21;6;5,5791;-61,1079;5;Dec;2015;10:06:00;10:06:10;00:00:10;BP;L.rufaxilla;passing;2;3;ave;ave
1194;3267;B02;P2;IS02;Sf;Sf1;IS02_E14;3;5,5791;-61,1079;20;Jan;2016;10:26:20;10:26:22;00:00:02;BP;L.rufaxilla;passing;1;3;ave;ave
1195;2561;B05;P1;IS03;sF;sF2;IS03_E7;36;5,5304;-61,0949;16;Oct;2015;16:06:28;16:08:10;00:01:42;BP;C.alector;passing;2;5;ave;ave
1196;2564;B05;P1;IS03;sF;sF2;IS03_E10;6;5,5304;-61,0949;21;Oct;2015;07:40:40;07:40:48;00:00:08;BP;C.alector;passing;1;5;ave;ave
1197;2580;B05;P1;IS03;sF;sF2;IS03_E26;3;5,5304;-61,0949;8;Nov;2015;05:20:04;05:20:05;00:00:01;BP;C.alector;passing;1;5;ave;ave
1198;2584;B05;P1;IS03;sF;sF2;IS03_E30;18;5,5304;-61,0949;13;Nov;2015;09:22:04;09:22:40;00:00:36;BP;C.alector;passing;3;5;ave;ave
1199;2621;B05;P1;IS03;sF;sF2;IS03_E67;9;5,5304;-61,0949;23;Nov;2015;10:23:13;10:23:28;00:00:15;BP;C.alector;passing;4;5;ave;ave
1200;2623;B05;P1;IS03;sF;sF2;IS03_E69;12;5,5304;-61,0949;23;Nov;2015;15:39:12;15:39:34;00:00:22;BP;C.alector;passing;3;5;ave;ave
1201;2565;B05;P1;IS03;sF;sF2;IS03_E11;18;5,5304;-61,0949;21;Oct;2015;08:18:27;08:20:16;00:01:49;BP;L.rufaxilla;passing;1;5;ave;ave
1202;2566;B05;P1;IS03;sF;sF2;IS03_E12;6;5,5304;-61,0949;21;Oct;2015;09:31:00;09:31:08;00:00:08;BP;L.rufaxilla;passing;1;5;ave;ave
1203;2569;B05;P1;IS03;sF;sF2;IS03_E15;3;5,5304;-61,0949;1;Nov;2015;15:22:38;15:22:39;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1204;2570;B05;P1;IS03;sF;sF2;IS03_E16;3;5,5304;-61,0949;1;Nov;2015;15:26:16;15:26:18;00:00:02;BP;L.rufaxilla;passing;1;5;ave;ave
1205;2573;B05;P1;IS03;sF;sF2;IS03_E19;3;5,5304;-61,0949;3;Nov;2015;07:59:18;07:59:20;00:00:02;BP;L.rufaxilla;passing;1;5;ave;ave
1206;2574;B05;P1;IS03;sF;sF2;IS03_E20;3;5,5304;-61,0949;3;Nov;2015;08:34:51;08:34:52;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1207;2575;B05;P1;IS03;sF;sF2;IS03_E21;9;5,5304;-61,0949;4;Nov;2015;13:40:31;13:40:45;00:00:14;BP;L.rufaxilla;passing;1;5;ave;ave
1208;2587;B05;P1;IS03;sF;sF2;IS03_E33;6;5,5304;-61,0949;17;Nov;2015;12:26:04;12:26:49;00:00:45;BP;L.rufaxilla;passing;1;5;ave;ave
1209;2588;B05;P1;IS03;sF;sF2;IS03_E34;3;5,5304;-61,0949;17;Nov;2015;12:28:34;12:28:35;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1210;2630;B05;P1;IS03;sF;sF2;IS03_E76;3;5,5304;-61,0949;30;Nov;2015;13:02:01;13:02:02;00:00:01;BP;L.rufaxilla;passing;1;5;ave;ave
1211;3539;B05;P2;IS03;sF;sF2;IS03_E7;3;5,5304;-61,0949;10;Dec;2015;06:40:06;06:40:08;00:00:02;BP;L.rufaxilla;passing;1;4;ave;ave
1212;3546;B05;P2;IS03;sF;sF2;IS03_E14;6;5,5304;-61,0949;21;Dec;2015;13:30:05;13:30:21;00:00:16;BP;L.rufaxilla;passing;1;4;ave;ave
1213;3565;B05;P2;IS03;sF;sF2;IS03_E33;6;5,5304;-61,0949;19;Jan;2016;08:55:38;08:55:47;00:00:09;BP;L.rufaxilla;passing;1;4;ave;ave
1214;3566;B05;P2;IS03;sF;sF2;IS03_E34;3;5,5304;-61,0949;20;Jan;2016;10:31:46;10:31:47;00:00:01;BP;L.rufaxilla;passing;1;4;ave;ave
1215;3573;B05;P2;IS03;sF;sF2;IS03_E41;9;5,5304;-61,0949;2;Feb;2016;10:12:46;10:13:06;00:00:20;BP;L.rufaxilla;passing;1;4;ave;ave
869;4890;B03;P3;IS20;B0;B0;IS20_E31;6;5,55;-61,042;3;3;2016;22:03:17;22:03:23;00:00:06;MP;D.leporina;passing;1;5;herb;mediano
870;4847;B03;P3;IS19;B0;B0;IS19_E6;9;5,5745;-61,0497;4;3;2016;17:30:28;17:31:00;00:00:32;MP;D.leporina;passing;1;5;herb;mediano
871;4891;B03;P3;IS20;B0;B0;IS20_E32;9;5,55;-61,042;4;3;2016;17:37:24;17:37:35;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
872;4893;B03;P3;IS20;B0;B0;IS20_E34;3;5,55;-61,042;6;3;2016;17:16:03;17:16:04;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
1220;2649;B05;P1;IS07;b0;b01;IS07_E12;3;5,4591;-61,084;26;Nov;2015;07:08:24;07:08:24;00:00:00;BP;L.rufaxilla;passing;1;5;ave;ave
1221;5902;B05;P3;IS07;bf;bf1;IS07_E12;9;5,4952;-61,074;2;Apr;2016;18:09:40;18:09:53;00:00:13;BP;C.alector;passing;1;5;ave;ave
873;4827;B03;P3;IS05;B0;B0;IS05_E8;18;5,5519;-61,0519;7;3;2016;07:13:31;07:14:11;00:00:40;MP;D.leporina;passing;1;5;herb;mediano
874;4895;B03;P3;IS20;B0;B0;IS20_E36;3;5,55;-61,042;8;3;2016;11:46:09;11:46:10;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
875;4898;B03;P3;IS20;B0;B0;IS20_E39;9;5,55;-61,042;11;3;2016;09:34:00;09:34:40;00:00:40;MP;D.leporina;passing;1;5;herb;mediano
876;4829;B03;P3;IS05;B0;B0;IS05_E10;3;5,5519;-61,0519;14;3;2016;11:02:19;11:02:19;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
877;4900;B03;P3;IS20;B0;B0;IS20_E41;6;5,55;-61,042;14;3;2016;11:15:00;11:15:08;00:00:08;MP;D.leporina;passing;1;5;herb;mediano
878;4935;B03;P3;LEE04;B0;B0;LEE04_E24;24;5,573;-61,043;14;3;2016;15:04:00;15:05:46;00:01:46;MP;D.leporina;passing;1;5;herb;mediano
879;4901;B03;P3;IS20;B0;B0;IS20_E42;3;5,55;-61,042;19;3;2016;17:05:01;17:05:02;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
880;4903;B03;P3;IS20;B0;B0;IS20_E44;3;5,55;-61,042;21;3;2016;16:05:50;16:05:51;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
881;4942;B03;P3;LEE04;B0;B0;LEE04_E31;3;5,573;-61,043;22;3;2016;14:00:48;14:00:48;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
882;4904;B03;P3;IS20;B0;B0;IS20_E45;3;5,55;-61,042;23;3;2016;15:36:30;15:36:31;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
883;4905;B03;P3;IS20;B0;B0;IS20_E46;3;5,55;-61,042;24;3;2016;12:18:15;12:18:16;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
884;4909;B03;P3;IS20;B0;B0;IS20_E50;9;5,55;-61,042;29;3;2016;08:49:44;08:49:55;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
1234;2660;B05;P1;IS17;bf;bf1;IS17_E9;3;5,4681;-61,0837;15;Nov;2015;10:08:01;10:08:02;00:00:01;BP;L.rufaxilla;passing;1;3;ave;ave
1235;4132;B05;P2;IS17;bf;bf1;IS17_E14;6;5,4681;-61,0837;25;Dec;2015;13:27:11;13:27:27;00:00:16;BP;L.rufaxilla;passing;1;4;ave;ave
1236;2872;B06;P1;IS18;S0;S0;IS18_E4;9;5,4912;-61,1748;2;Nov;2015;09:41:27;09:41:54;00:00:27;BP;T.major;passing;1;1;ave;ave
1237;4215;B06;P2;IS18;bF;bF2;IS18_E8;3;5,5153;-61,1837;21;Dec;2015;07:39:18;07:39:19;00:00:01;BP;L.rufaxilla;passing;1;4;ave;ave
1238;4224;B06;P2;IS18;bF;bF2;IS18_E17;3;5,5153;-61,1837;30;Jan;2016;10:27:38;10:27:39;00:00:01;BP;L.rufaxilla;passing;1;4;ave;ave
906;4836;B03;P3;IS16;B0;B0;IS16_E2;3;5,5648;-61,0548;1;3;2016;01:27:13;01:27:14;00:00:01;MP;D.marsupialis;passing;1;5;omniv;pequeno
907;4828;B03;P3;IS05;B0;B0;IS05_E9;3;5,5519;-61,0519;8;3;2016;16:05:20;16:05:20;00:00:00;MP;E.barbara;passing;1;5;carniv;mediano
908;4899;B03;P3;IS20;B0;B0;IS20_E40;6;5,55;-61,042;11;3;2016;15:21:03;15:21:26;00:00:23;MP;E.barbara;passing;1;5;carniv;mediano
910;4934;B03;P3;LEE04;B0;B0;LEE04_E23;9;5,573;-61,043;14;3;2016;00:40:05;00:40:14;00:00:09;MP;M.americana;passing;1;3;herb;grande
911;4943;B03;P3;LEE04;B0;B0;LEE04_E32;3;5,573;-61,043;23;3;2016;01:10:47;01:10:48;00:00:01;MP;M.americana;passing;1;3;herb;grande
912;4837;B03;P3;IS16;B0;B0;IS16_E3;12;5,5648;-61,0548;3;3;2016;00:22:02;00:22:16;00:00:14;MP;M.gouazoubira;passing;1;1;herb;grande
913;4838;B03;P3;IS16;B0;B0;IS16_E4;39;5,5648;-61,0548;9;3;2016;18:15:03;18:16:27;00:01:24;MP;M.gouazoubira;passing;1;1;herb;grande
914;4831;B03;P3;IS05;B0;B0;IS05_E12;3;5,5519;-61,0519;20;3;2016;11:19:43;11:19:43;00:00:00;MP;M.gouazoubira;passing;1;3;herb;grande
919;4845;B03;P3;IS19;B0;B0;IS19_E4;3;5,5745;-61,0497;2;3;2016;18:08:11;18:08:13;00:00:02;MP;M.tridactyla;passing;1;5;insect;grande
920;4854;B03;P3;IS19;B0;B0;IS19_E13;3;5,5745;-61,0497;14;3;2016;08:40:49;08:40:51;00:00:02;MP;N.nasua;passing;1;5;omniv;mediano
922;4848;B03;P3;IS19;B0;B0;IS19_E7;6;5,5745;-61,0497;7;3;2016;00:04:33;00:04:45;00:00:12;MP;P.onca;passing;1;5;carniv;grande
925;4931;B03;P3;LEE04;B0;B0;LEE04_E20;12;5,573;-61,043;10;3;2016;10:54:50;10:55:55;00:01:05;MP;T.terrestris;passing;2;5;herb;grande
926;4936;B03;P3;LEE04;B0;B0;LEE04_E25;6;5,573;-61,043;16;3;2016;20:51:11;20:51:17;00:00:06;MP;T.terrestris;passing;1;5;herb;grande
927;4938;B03;P3;LEE04;B0;B0;LEE04_E27;12;5,573;-61,043;17;3;2016;18:34:55;18:35:08;00:00:13;MP;T.terrestris;passing;1;5;herb;grande
928;4939;B03;P3;LEE04;B0;B0;LEE04_E28;3;5,573;-61,043;17;3;2016;18:43:00;18:43:01;00:00:01;MP;T.terrestris;passing;1;5;herb;grande
929;4944;B03;P3;LEE04;B0;B0;LEE04_E33;6;5,573;-61,043;23;3;2016;23:08:42;23:08:48;00:00:06;MP;T.terrestris;passing;1;5;herb;grande
930;4928;B03;P3;LEE04;B0;B0;LEE04_E17;9;5,573;-61,043;6;3;2016;19:09:50;19:10:13;00:00:23;MP;T.tetradactyla;passing;1;5;insect;mediano
949;52;B03;P3;RAS;s0;s01;HUE;0;5,5542;-61,0663;4;4;2016;00:00:00;00:00:00;0;MP;C.thous;HUE;1;4;omniv;mediano
950;14;B03;P3;RAS;B0;B0;HUE;0;5,5533;-61,0454;4;4;2016;00:00:00;00:00:00;0;MP;C.paca;HUE;1;4;herb;mediano
959;47;B03;P3;RAS;B0;B0;HUE;0;5,5698;-61,0546;4;4;2016;00:00:00;00:00:00;0;MP;M.gouazoubira;HUE;1;4;herb;grande
960;7;B03;P3;RAS;B0;B0;HUE;0;5,5698;-61,0545;4;4;2016;00:00:00;00:00:00;0;MP;T.terrestris;HUE;1;4;herb;grande
962;9;B03;P3;RAS;s0;s01;HUE;0;5,5627;-61,0589;4;4;2016;00:00:00;00:00:00;0;MP;T.terrestris;HUE;1;4;herb;grande
1219;4830;B03;P3;IS05;B0;B0;IS05_E11;3;5,5519;-61,0519;15;Mar;2016;08:28:47;08:28:47;00:00:00;BP;T.major;passing;1;4;ave;ave
1232;4839;B03;P3;IS16;B0;B0;IS16_E5;3;5,5648;-61,0548;17;Mar;2016;17:25:02;17:25:03;00:00:01;BP;C.alector;passing;1;5;ave;ave
1233;4840;B03;P3;IS16;B0;B0;IS16_E6;3;5,5648;-61,0548;3;Apr;2016;17:35:02;17:35:03;00:00:01;BP;C.alector;passing;1;5;ave;ave
1252;4851;B03;P3;IS19;B0;B0;IS19_E10;6;5,5745;-61,0497;11;Mar;2016;08:03:09;08:03:19;00:00:10;BP;C.alector;passing;1;5;ave;ave
1253;4855;B03;P3;IS19;B0;B0;IS19_E14;3;5,5745;-61,0497;15;Mar;2016;06:43:12;06:43:13;00:00:01;BP;C.alector;passing;1;5;ave;ave
1254;4858;B03;P3;IS19;B0;B0;IS19_E17;3;5,5745;-61,0497;3;Apr;2016;08:18:08;08:18:10;00:00:02;BP;C.alector;passing;1;3;ave;ave
1263;4863;B03;P3;IS20;B0;B0;IS20_E4;3;5,55;-61,042;11;Feb;2016;06:55:01;06:55:02;00:00:01;BP;C.alector;passing;1;5;ave;ave
1264;4866;B03;P3;IS20;B0;B0;IS20_E7;6;5,55;-61,042;14;Feb;2016;14:11:04;14:11:11;00:00:07;BP;C.alector;passing;1;5;ave;ave
1265;4862;B03;P3;IS20;B0;B0;IS20_E3;9;5,55;-61,042;6;Feb;2016;07:17:00;07:17:29;00:00:29;BP;T.major;passing;1;4;ave;ave
1266;4864;B03;P3;IS20;B0;B0;IS20_E5;15;5,55;-61,042;13;Feb;2016;10:03:26;10:05:42;00:02:16;BP;T.major;passing;1;1;ave;ave
1267;4865;B03;P3;IS20;B0;B0;IS20_E6;3;5,55;-61,042;13;Feb;2016;10:07:10;10:07:11;00:00:01;BP;T.major;passing;1;1;ave;ave
1268;4868;B03;P3;IS20;B0;B0;IS20_E9;6;5,55;-61,042;16;Feb;2016;13:41:03;13:41:16;00:00:13;BP;T.major;passing;1;1;ave;ave
785;5855;B04;P3;IS23;B0;B0;IS23_E7;1;5,562;-61,198;8;2;2016;17:44:26;17:44:37;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
786;5861;B04;P3;IS23;B0;B0;IS23_E13;1;5,562;-61,198;12;2;2016;15:17:43;15:17:54;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
787;5862;B04;P3;IS23;B0;B0;IS23_E14;1;5,562;-61,198;12;2;2016;17:52:36;17:52:47;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
788;5863;B04;P3;IS23;B0;B0;IS23_E15;1;5,562;-61,198;13;2;2016;17:35:00;17:35:11;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
789;5866;B04;P3;IS23;B0;B0;IS23_E18;1;5,562;-61,198;19;2;2016;17:50:47;17:50:58;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
790;5868;B04;P3;IS23;B0;B0;IS23_E20;1;5,562;-61,198;24;2;2016;12:52:31;12:52:42;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
791;5869;B04;P3;IS23;B0;B0;IS23_E21;1;5,562;-61,198;25;2;2016;17:23:25;17:23:36;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
803;4954;B04;P3;IS01;b0;b01;IS01_E5;1;5,5622;-61,1852;15;2;2016;03:55:43;03:55:43;00:00:00;MP;L.pardalis;passing;1;5;carniv;grande
805;5838;B04;P3;IS22;Bf;Bf;IS22_E26;27;5,5561;-61,1851;9;2;2016;02:43:51;02:44:58;00:01:07;MP;L.pardalis;passing;1;3;carniv;grande
807;5837;B04;P3;IS22;Bf;Bf;IS22_E25;30;5,5561;-61,1851;7;2;2016;06:04:16;06:05:28;00:01:12;MP;M.americana;passing;1;5;herb;grande
809;5839;B04;P3;IS22;Bf;Bf;IS22_E27;27;5,5561;-61,1851;9;2;2016;09:17:31;09:18:33;00:01:02;MP;M.gouazoubira;passing;1;4;herb;grande
810;5888;B04;P3;LEE07;s0;s01;LEE07_E3;3;5,5601;-61,1799;9;2;2016;08:33:56;08:33:56;00:00:00;MP;M.gouazoubira;passing;1;5;herb;grande
817;4951;B04;P3;IS01;b0;b01;IS01_E2;1;5,5622;-61,1852;5;2;2016;16:08:12;16:08:12;00:00:00;MP;P.concolor;passing;1;5;carniv;grande
830;5870;B04;P3;IS23;B0;B0;IS23_E22;1;5,562;-61,198;28;2;2016;21:45:01;21:45:12;00:00:11;MP;T.tetradactyla;passing;1;3;insect;mediano
836;5881;B04;P3;IS23;B0;B0;IS23_E33;2;5,562;-61,198;17;3;2016;02:29:52;02:30:18;00:00:26;MP;C.paca;passing;1;5;herb;mediano
885;5873;B04;P3;IS23;B0;B0;IS23_E25;1;5,562;-61,198;3;3;2016;05:45:24;05:45:35;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
886;5874;B04;P3;IS23;B0;B0;IS23_E26;1;5,562;-61,198;3;3;2016;17:52:15;17:52:26;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
887;5875;B04;P3;IS23;B0;B0;IS23_E27;1;5,562;-61,198;7;3;2016;17:12:31;17:12:42;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
888;5880;B04;P3;IS23;B0;B0;IS23_E32;1;5,562;-61,198;16;3;2016;09:51:00;09:51:11;00:00:11;MP;D.leporina;passing;1;5;herb;mediano
889;5883;B04;P3;IS23;B0;B0;IS23_E35;3;5,562;-61,198;26;3;2016;07:16:22;07:17:12;00:00:50;MP;D.leporina;passing;1;5;herb;mediano
890;5884;B04;P3;IS23;B0;B0;IS23_E36;3;5,562;-61,198;31;3;2016;11:43:35;11:44:32;00:00:57;MP;D.leporina;passing;1;5;herb;mediano
923;4956;B04;P3;IS01;b0;b01;IS01_E7;1;5,5622;-61,1852;16;3;2016;19:46:55;19:46:55;00:00:00;MP;P.onca;passing;1;5;carniv;grande
957;3;B04;P3;RAS;sF;sF2;HUE;0;5,5867;-61,1851;1;4;2016;00:00:00;00:00:00;0;MP;D.kappleri;HUE;1;4;insect;mediano
958;45;B04;P3;RAS;s0;s01;OBS;0;5,5562;-61,1764;1;4;2016;00:00:00;00:00:00;0;MP;D.leporina;OBS;1;4;herb;mediano
1192;4957;B04;P3;IS01;b0;b01;IS01_E8;1;5,5622;-61,1852;28;Mar;2016;06:21:58;06:21:58;00:00:00;BP;T.major;passing;1;1;ave;ave
